datetime,open,high,low,close,volume,percent_b,macd,macd_signal,macd_hist,adx,ema,rsi
2023-09-28 13:45:00,245.16,245.78,245.07,245.66,842201,0.36,0.34,0.55,-0.22,17.98,245.70,52.68
2023-09-28 13:50:00,245.67,245.89,245.26,245.68,887699,0.38,0.31,0.51,-0.20,16.72,245.70,52.91
2023-09-28 13:55:00,245.71,246.15,245.63,246.04,978902,0.55,0.31,0.47,-0.15,15.96,245.76,55.80
2023-09-28 14:00:00,246.03,246.32,245.70,245.79,842220,0.45,0.29,0.43,-0.14,15.54,245.77,53.32
2023-09-28 14:05:00,245.80,246.18,245.44,246.14,811362,0.63,0.30,0.40,-0.11,14.63,245.84,56.26
2023-09-28 14:10:00,246.15,246.72,245.83,246.54,965359,0.85,0.33,0.39,-0.06,14.69,245.98,59.40
2023-09-28 14:15:00,246.54,246.89,246.49,246.59,842106,0.90,0.36,0.38,-0.02,15.00,246.10,59.79
2023-09-28 14:20:00,246.57,247.15,246.49,246.62,1061226,0.93,0.38,0.38,-0.00,15.67,246.21,60.00
2023-09-28 14:25:00,246.60,246.98,246.52,246.83,661332,0.97,0.41,0.39,0.02,16.29,246.33,61.81
2023-09-28 14:30:00,246.85,246.91,245.95,245.99,822699,0.53,0.36,0.38,-0.02,15.60,246.26,51.90
2023-09-28 14:35:00,245.95,246.01,244.99,245.71,1326192,0.37,0.29,0.36,-0.07,15.58,246.15,49.10
2023-09-28 14:40:00,245.69,245.75,245.29,245.35,793309,0.15,0.21,0.33,-0.12,15.56,245.99,45.63
2023-09-28 14:45:00,245.35,245.36,244.74,244.97,1137119,0.00,0.11,0.29,-0.18,16.27,245.79,42.26
2023-09-28 14:50:00,244.98,245.15,244.22,244.61,1160152,-0.06,0.00,0.23,-0.23,17.51,245.55,39.30
2023-09-28 14:55:00,244.62,245.15,244.33,245.13,932634,0.20,-0.04,0.18,-0.22,18.66,245.47,45.30
2023-09-28 15:00:00,245.10,245.58,245.06,245.43,906595,0.35,-0.05,0.13,-0.18,18.83,245.46,48.46
2023-09-28 15:05:00,245.45,245.60,244.86,245.18,837012,0.26,-0.07,0.09,-0.16,19.23,245.41,46.05
2023-09-28 15:10:00,245.21,246.00,245.14,245.94,999778,0.58,-0.03,0.07,-0.10,18.82,245.51,53.48
2023-09-28 15:15:00,245.93,246.55,245.92,246.33,1246630,0.73,0.03,0.06,-0.03,17.49,245.68,56.80
2023-09-28 15:20:00,246.32,246.32,246.04,246.23,751475,0.67,0.07,0.06,0.01,16.26,245.79,55.71
2023-09-28 15:25:00,246.22,246.42,246.14,246.19,768632,0.64,0.10,0.07,0.03,15.25,245.87,55.27
2023-09-28 15:30:00,246.21,246.30,245.41,245.44,1110295,0.33,0.06,0.07,-0.01,15.17,245.78,47.39
2023-09-28 15:35:00,245.40,245.55,244.56,244.76,1587281,0.10,-0.02,0.05,-0.07,16.10,245.58,41.61
2023-09-28 15:40:00,244.76,245.44,244.69,245.38,1358990,0.35,-0.04,0.03,-0.07,16.97,245.54,47.86
2023-09-28 15:45:00,245.38,245.48,244.94,245.11,1206441,0.27,-0.07,0.01,-0.09,17.70,245.45,45.57
2023-09-28 15:50:00,245.13,246.49,245.13,246.16,1775663,0.68,-0.02,0.01,-0.02,16.59,245.59,54.64
2023-09-28 15:55:00,246.16,247.00,246.16,246.37,2776577,0.77,0.05,0.01,0.03,15.95,245.75,56.21
2023-09-29 09:30:00,250.00,251.63,248.60,251.54,6712242,1.49,0.51,0.11,0.39,18.56,246.91,77.19
2023-09-29 09:35:00,251.57,252.35,250.62,250.87,3620646,1.17,0.81,0.25,0.56,21.23,247.70,72.34
2023-09-29 09:40:00,250.85,251.16,249.55,249.97,2879213,0.96,0.96,0.39,0.57,22.52,248.15,66.33
2023-09-29 09:45:00,249.93,252.81,249.90,252.32,3459796,1.10,1.26,0.57,0.69,24.38,248.99,72.70
2023-09-29 09:50:00,252.32,252.83,251.92,252.45,2633261,1.01,1.49,0.75,0.74,26.11,249.68,73.01
2023-09-29 09:55:00,252.42,253.50,251.72,253.24,2868551,1.00,1.72,0.94,0.77,27.96,250.39,74.84
2023-09-29 10:00:00,253.25,254.67,253.20,254.55,3353769,1.01,1.98,1.15,0.83,30.06,251.22,77.57
2023-09-29 10:05:00,254.36,254.41,253.07,253.28,3309688,0.87,2.06,1.33,0.73,31.86,251.63,69.69
2023-09-29 10:10:00,253.28,253.94,252.62,253.43,2826329,0.84,2.11,1.49,0.62,33.01,251.99,70.07
2023-09-29 10:15:00,253.43,254.62,253.10,253.83,2368904,0.83,2.16,1.62,0.54,34.35,252.36,71.12
2023-09-29 10:20:00,253.83,254.10,252.41,252.49,2567304,0.71,2.07,1.71,0.36,34.82,252.39,63.10
2023-09-29 10:25:00,252.48,252.91,251.91,252.55,2433801,0.70,1.98,1.76,0.21,34.72,252.42,63.30
2023-09-29 10:30:00,252.57,253.24,252.38,253.16,1885927,0.72,1.93,1.80,0.13,34.79,252.57,65.35
2023-09-29 10:35:00,253.18,253.85,252.73,253.59,2212542,0.72,1.91,1.82,0.09,35.18,252.77,66.77
2023-09-29 10:40:00,253.64,253.83,252.66,253.47,1518165,0.69,1.86,1.83,0.03,35.45,252.91,65.93
2023-09-29 10:45:00,253.47,253.99,253.40,253.80,1514655,0.70,1.82,1.83,-0.00,35.79,253.09,67.13
2023-09-29 10:50:00,253.86,254.16,253.15,253.97,1784563,0.70,1.79,1.82,-0.03,35.78,253.26,67.74
2023-09-29 10:55:00,253.99,253.99,252.85,252.90,1587261,0.58,1.66,1.79,-0.13,35.39,253.19,60.07
2023-09-29 11:00:00,252.88,253.30,252.76,252.91,1230344,0.55,1.53,1.74,-0.20,34.90,253.14,60.12
