datetime,open,high,low,close,volume,percent_b,macd,macd_signal,macd_hist,adx,ema,rsi
2023-09-28 14:00:00,125.80,125.83,125.64,125.67,472543,0.15,0.03,0.10,-0.08,15.53,125.84,46.57
2023-09-28 14:05:00,125.65,125.89,125.61,125.87,312335,0.38,0.03,0.09,-0.06,14.74,125.85,50.62
2023-09-28 14:10:00,125.87,126.22,125.77,126.19,370307,0.71,0.05,0.08,-0.03,14.71,125.92,56.21
2023-09-28 14:15:00,126.18,126.30,126.14,126.18,380632,0.71,0.07,0.08,-0.01,14.97,125.97,56.01
2023-09-28 14:20:00,126.19,126.25,126.07,126.08,247017,0.64,0.07,0.08,-0.01,14.86,125.99,53.80
2023-09-28 14:25:00,126.06,126.25,126.03,126.12,314745,0.71,0.08,0.08,0.00,14.56,126.02,54.67
2023-09-28 14:30:00,126.13,126.16,125.73,125.74,315413,0.24,0.05,0.07,-0.02,14.06,125.96,46.62
2023-09-28 14:35:00,125.73,125.77,125.44,125.65,482113,0.16,0.02,0.06,-0.04,14.57,125.90,44.95
2023-09-28 14:40:00,125.65,125.82,125.60,125.64,407167,0.16,-0.00,0.05,-0.05,14.79,125.85,44.76
2023-09-28 14:45:00,125.64,125.73,125.53,125.57,504758,0.13,-0.03,0.03,-0.06,15.21,125.79,43.37
2023-09-28 14:50:00,125.56,125.72,125.40,125.57,295622,0.16,-0.04,0.02,-0.06,16.01,125.75,43.26
2023-09-28 14:55:00,125.60,125.95,125.51,125.93,409831,0.57,-0.03,0.01,-0.04,15.68,125.78,52.31
2023-09-28 15:00:00,125.93,126.00,125.82,125.96,296328,0.63,-0.01,0.00,-0.02,15.15,125.82,52.88
2023-09-28 15:05:00,125.96,126.06,125.81,126.04,315555,0.74,0.00,0.00,-0.00,14.40,125.86,54.66
2023-09-28 15:10:00,126.04,126.18,125.99,126.15,449621,0.85,0.03,0.01,0.02,13.55,125.92,57.15
2023-09-28 15:15:00,126.15,126.34,126.11,126.21,599099,0.87,0.05,0.02,0.03,13.38,125.98,58.43
2023-09-28 15:20:00,126.21,126.23,126.09,126.21,407213,0.83,0.06,0.03,0.04,13.11,126.03,58.39
