datetime,open,high,low,close,volume,percent_b,macd,macd_signal,macd_hist,adx,ema,rsi
2021-02-25 11:30:00,123.69,123.71,122.13,122.26,18139483,0.08,-1.20,-1.23,0.03,46.27,124.08,33.97
2021-02-25 12:30:00,122.25,122.62,120.76,122.12,22945491,0.08,-1.29,-1.25,-0.04,47.07,123.69,33.53
2021-02-25 13:30:00,122.11,123.43,121.76,123.15,14547371,0.29,-1.26,-1.25,-0.01,47.06,123.58,39.85
2021-02-25 14:30:00,123.15,123.22,121.24,121.32,16414140,-0.00,-1.37,-1.27,-0.10,47.22,123.13,33.72
2021-02-25 15:30:00,121.32,122.03,120.54,121.01,19098194,0.01,-1.46,-1.31,-0.15,47.59,122.70,32.81
2021-02-26 09:30:00,122.84,123.95,121.31,121.50,35242461,0.13,-1.48,-1.35,-0.14,46.28,122.46,35.78
2021-02-26 10:30:00,121.47,124.18,121.40,123.50,23409215,0.45,-1.32,-1.34,0.02,44.89,122.67,46.21
2021-02-26 11:30:00,123.51,124.76,123.42,124.19,15433980,0.56,-1.12,-1.30,0.17,43.15,122.97,49.33
2021-02-26 12:30:00,124.20,124.41,123.25,124.27,10758225,0.58,-0.95,-1.23,0.28,41.62,123.23,49.66
2021-02-26 13:30:00,124.29,124.35,122.76,123.05,13957978,0.39,-0.90,-1.16,0.26,40.45,123.20,44.49
2021-02-26 14:30:00,123.03,124.34,122.90,123.64,14753479,0.52,-0.80,-1.09,0.29,39.37,123.29,47.35
2021-02-26 15:30:00,123.63,124.85,121.20,121.20,22306159,0.09,-0.91,-1.05,0.14,39.19,122.87,38.53
2021-03-01 09:30:00,123.78,125.25,122.79,125.08,30763046,0.80,-0.68,-0.98,0.30,38.66,123.31,53.41
2021-03-01 10:30:00,125.08,126.15,124.88,125.88,15870741,0.93,-0.43,-0.87,0.44,37.38,123.83,55.77
2021-03-01 11:30:00,125.88,126.62,125.79,126.23,13509857,0.94,-0.19,-0.73,0.54,35.79,124.31,56.81
2021-03-01 12:30:00,126.24,126.40,125.67,126.21,8485530,0.89,-0.01,-0.59,0.58,34.40,124.69,56.72
2021-03-01 13:30:00,126.20,127.23,126.09,127.11,11083702,0.97,0.20,-0.43,0.63,32.41,125.17,59.54
2021-03-01 14:30:00,127.11,127.74,126.91,127.56,12920055,0.98,0.41,-0.26,0.67,30.17,125.65,60.91
2021-03-01 15:30:00,127.57,127.93,127.27,127.79,11684669,0.94,0.58,-0.09,0.67,28.09,126.08,61.64
2021-03-02 09:30:00,128.40,128.72,125.98,126.07,27503052,0.72,0.57,0.04,0.53,26.95,126.07,53.71
2021-03-02 10:30:00,126.07,126.44,125.50,125.96,14329305,0.69,0.55,0.14,0.41,26.20,126.05,53.24
2021-03-02 11:30:00,125.96,126.25,125.46,126.09,11154082,0.68,0.53,0.22,0.31,25.53,126.06,53.75
2021-03-02 12:30:00,126.09,126.68,126.00,126.13,7995627,0.67,0.52,0.28,0.24,24.51,126.07,53.92
2021-03-02 13:30:00,126.13,126.37,125.58,125.65,8670885,0.59,0.47,0.32,0.15,23.86,125.99,51.49
2021-03-02 14:30:00,125.65,126.31,125.48,125.59,9803907,0.56,0.41,0.34,0.08,23.34,125.91,51.18
2021-03-02 15:30:00,125.60,125.98,125.01,125.16,11472309,0.47,0.33,0.33,-0.00,23.20,125.76,48.91
2021-03-03 09:30:00,124.75,125.71,123.11,123.71,25964483,0.24,0.15,0.30,-0.15,24.22,125.35,42.11
2021-03-03 10:30:00,123.58,124.78,123.46,124.78,13740654,0.41,0.09,0.26,-0.17,25.18,125.24,47.86
2021-03-03 11:30:00,124.77,124.92,123.93,124.04,9241196,0.29,-0.02,0.20,-0.22,25.89,125.00,44.54
2021-03-03 12:30:00,124.03,124.17,123.35,123.89,9767702,0.25,-0.11,0.14,-0.25,26.88,124.77,43.90
2021-03-03 13:30:00,123.85,123.85,122.16,122.25,14963706,0.02,-0.32,0.05,-0.36,28.39,124.27,37.37
2021-03-03 14:30:00,122.25,122.96,121.93,122.48,14691106,0.00,-0.45,-0.05,-0.40,29.89,123.91,38.76
2021-03-03 15:30:00,122.49,122.95,122.00,122.06,11640605,0.01,-0.59,-0.16,-0.43,31.29,123.54,37.15
2021-03-04 09:30:00,121.71,123.60,120.32,121.43,33309714,0.01,-0.74,-0.28,-0.46,33.27,123.12,34.82
2021-03-04 10:30:00,121.41,123.27,121.09,122.19,19841021,0.15,-0.79,-0.38,-0.41,35.11,122.93,39.73
2021-03-04 11:30:00,122.19,123.18,120.68,121.27,17320067,0.09,-0.89,-0.48,-0.41,36.96,122.60,36.18
2021-03-04 12:30:00,121.27,121.47,119.63,120.54,25495529,0.06,-1.02,-0.59,-0.43,39.02,122.19,33.61
2021-03-04 13:30:00,120.53,120.56,118.62,120.19,23542957,0.07,-1.14,-0.70,-0.44,41.22,121.79,32.42
2021-03-04 14:30:00,120.18,120.86,119.51,119.96,18891673,0.08,-1.23,-0.81,-0.43,42.83,121.42,31.63
2021-03-04 15:30:00,119.94,120.39,119.56,120.22,16830600,0.15,-1.28,-0.90,-0.38,44.33,121.18,33.60
2021-03-05 09:30:00,121.10,121.31,118.54,118.77,35433371,0.05,-1.41,-1.00,-0.41,46.03,120.70,28.64
2021-03-05 10:30:00,118.78,119.82,117.58,117.72,24717819,0.00,-1.58,-1.12,-0.46,47.86,120.10,25.68
2021-03-05 11:30:00,117.74,119.58,117.74,119.43,18480313,0.21,-1.56,-1.21,-0.36,49.56,119.97,37.05
2021-03-05 12:30:00,119.43,119.99,118.46,119.94,17012454,0.29,-1.49,-1.26,-0.23,50.51,119.96,40.04
