datetime,open,high,low,close,volume,percent_b,macd,macd_signal,macd_hist,adx,ema,rsi
2021-02-26 14:30:00,262.44,265.11,262.08,262.73,2190209,0.58,-0.49,-1.06,0.57,28.56,261.78,51.22
2021-02-26 15:30:00,262.73,264.57,256.95,257.32,4716065,0.22,-0.80,-1.01,0.21,28.37,260.89,41.35
2021-03-01 09:30:00,260.82,261.15,257.90,260.72,6123908,0.46,-0.76,-0.96,0.20,28.20,260.85,48.12
2021-03-01 10:30:00,260.75,262.01,260.45,261.01,2855083,0.49,-0.70,-0.91,0.21,27.68,260.88,48.65
2021-03-01 11:30:00,261.01,262.39,259.99,261.70,2175614,0.55,-0.58,-0.84,0.26,27.33,261.05,50.00
2021-03-01 12:30:00,261.67,262.56,260.49,261.73,1390239,0.57,-0.49,-0.77,0.28,26.92,261.18,50.06
2021-03-01 13:30:00,261.70,265.20,261.65,265.17,1578806,0.84,-0.13,-0.64,0.51,25.41,261.98,56.62
2021-03-01 14:30:00,265.18,266.65,264.99,265.86,2166753,0.88,0.20,-0.47,0.68,23.72,262.76,57.82
2021-03-01 15:30:00,265.88,266.09,264.08,264.91,3050263,0.79,0.39,-0.30,0.69,22.24,263.19,55.54
2021-03-02 09:30:00,265.14,266.71,263.13,264.27,3208051,0.73,0.48,-0.15,0.62,21.20,263.40,54.01
2021-03-02 10:30:00,264.17,264.83,263.26,264.08,1557971,0.70,0.53,-0.01,0.54,20.24,263.54,53.53
2021-03-02 11:30:00,264.05,264.66,262.94,264.21,1262556,0.68,0.57,0.11,0.47,19.47,263.67,53.83
2021-03-02 12:30:00,264.24,265.86,264.11,265.64,1147823,0.76,0.71,0.23,0.49,18.20,264.07,57.10
2021-03-02 13:30:00,265.59,266.01,263.08,263.12,1274107,0.56,0.61,0.30,0.31,17.45,263.88,50.34
2021-03-02 14:30:00,263.12,263.56,260.95,261.14,1800744,0.33,0.37,0.32,0.05,17.55,263.33,45.75
2021-03-02 15:30:00,261.12,261.35,258.65,259.00,2548203,0.07,0.01,0.26,-0.25,18.35,262.46,41.37
2021-03-03 09:30:00,260.47,260.99,256.43,257.27,3793354,-0.02,-0.42,0.12,-0.54,19.68,261.42,38.18
2021-03-03 10:30:00,257.22,260.33,256.92,260.30,1820897,0.29,-0.50,-0.00,-0.50,20.90,261.20,46.03
2021-03-03 11:30:00,260.35,260.89,257.19,257.59,1569965,0.09,-0.78,-0.16,-0.62,21.72,260.48,41.02
2021-03-03 12:30:00,257.60,257.78,256.15,257.11,1555409,0.10,-1.03,-0.33,-0.69,22.78,259.80,40.18
2021-03-03 13:30:00,257.10,257.16,255.37,255.62,1477331,0.04,-1.33,-0.53,-0.80,23.97,258.97,37.63
2021-03-03 14:30:00,255.80,257.74,255.10,256.46,1962787,0.12,-1.48,-0.72,-0.76,24.71,258.47,39.95
2021-03-03 15:30:00,256.50,257.30,255.24,255.41,1641730,0.09,-1.67,-0.91,-0.76,25.41,257.85,38.04
2021-03-04 09:30:00,256.40,259.41,255.54,257.37,4685421,0.25,-1.64,-1.06,-0.58,24.79,257.76,43.46
2021-03-04 10:30:00,257.37,265.09,257.36,264.58,5088889,0.74,-1.02,-1.05,0.03,24.12,259.12,58.02
2021-03-04 11:30:00,264.65,266.49,261.29,262.22,3845035,0.58,-0.72,-0.98,0.27,23.91,259.74,53.19
