datetime,open,high,low,close,volume
2021-03-08 10:30:00,127.06,127.14,126.31,127.04,1102197
2021-03-08 11:30:00,127.18,128.33,127.11,128.29,1300554
2021-03-08 12:30:00,128.28,128.56,128.14,128.53,803142
2021-03-08 13:30:00,128.54,128.90,128.35,128.46,881920
2021-03-08 14:30:00,128.48,128.52,127.98,128.15,878928
2021-03-08 15:30:00,128.16,128.19,127.23,127.27,1242456
2021-03-09 09:30:00,128.04,128.91,127.02,127.96,2122317
2021-03-09 10:30:00,127.96,128.05,126.96,127.07,1146944
2021-03-09 11:30:00,127.11,127.42,126.78,127.42,728732
2021-03-09 12:30:00,127.41,127.61,127.18,127.18,676586
2021-03-09 13:30:00,127.17,127.35,126.95,127.08,837879
2021-03-09 14:30:00,127.08,127.22,126.51,126.54,687520
2021-03-09 15:30:00,126.54,126.71,126.12,126.13,1009451
2021-03-10 09:30:00,126.18,127.78,125.47,127.76,1863614
2021-03-10 10:30:00,127.75,128.05,127.24,127.89,1371165
2021-03-10 11:30:00,127.88,128.05,127.37,127.85,730531
2021-03-10 12:30:00,127.87,128.23,127.67,127.86,680221
2021-03-10 13:30:00,127.87,128.42,127.85,128.15,899936
2021-03-10 14:30:00,128.15,128.20,127.74,127.84,809848
2021-03-10 15:30:00,127.84,127.90,127.21,127.30,1229844
2021-03-11 09:30:00,127.34,127.85,126.72,127.68,1501654
2021-03-11 10:30:00,127.69,127.85,127.03,127.55,892832
2021-03-11 11:30:00,127.54,127.68,127.08,127.24,907872
2021-03-11 12:30:00,127.24,127.59,127.15,127.46,526331
2021-03-11 13:30:00,127.46,127.80,127.36,127.50,663922
2021-03-11 14:30:00,127.50,127.62,127.08,127.14,678781
2021-03-11 15:30:00,127.14,127.36,126.90,126.90,837745
2021-03-12 09:30:00,127.65,128.71,127.65,128.47,1184760
2021-03-12 10:30:00,128.47,128.81,127.95,128.12,741358
2021-03-12 11:30:00,128.11,128.11,127.84,127.88,431669
2021-03-12 12:30:00,127.89,128.11,127.80,128.10,368284
2021-03-12 13:30:00,128.08,128.40,128.03,128.25,532214
2021-03-12 14:30:00,128.27,128.30,127.92,128.18,738389
2021-03-12 15:30:00,128.19,128.34,128.06,128.10,886264
2021-03-15 09:30:00,128.14,129.04,127.22,127.47,1209436
2021-03-15 10:30:00,127.45,128.14,127.21,128.13,881542
2021-03-15 11:30:00,128.13,128.56,128.06,128.51,729227
2021-03-15 12:30:00,128.50,128.50,128.05,128.15,504042
2021-03-15 13:30:00,128.17,128.69,128.09,128.37,654229
2021-03-15 14:30:00,128.38,128.43,127.96,127.97,572171
2021-03-15 15:30:00,127.97,128.75,127.87,128.54,733187
2021-03-16 09:30:00,128.93,129.79,128.65,129.74,1044588
2021-03-16 10:30:00,129.74,129.98,129.37,129.45,971172
2021-03-16 11:30:00,129.45,129.66,128.92,129.66,625206
2021-03-16 12:30:00,129.66,129.72,129.26,129.47,489593
2021-03-16 13:30:00,129.47,129.67,129.14,129.67,493016
2021-03-16 14:30:00,129.66,129.67,128.96,129.01,796918
2021-03-16 15:30:00,129.01,129.40,128.89,129.00,995994
2021-03-17 09:30:00,129.18,129.25,128.39,128.99,917066
2021-03-17 10:30:00,128.96,129.34,128.87,128.94,589859
2021-03-17 11:30:00,128.95,129.71,128.95,129.54,632881
2021-03-17 12:30:00,129.55,129.55,129.29,129.36,487763
2021-03-17 13:30:00,129.37,129.84,129.01,129.06,673657
2021-03-17 14:30:00,129.06,129.39,128.53,128.74,929841
2021-03-17 15:30:00,128.74,128.98,128.35,128.42,806557
2021-03-18 09:30:00,128.26,129.04,127.23,127.25,1402316
2021-03-18 10:30:00,127.23,127.67,127.04,127.28,692963
2021-03-18 11:30:00,127.28,127.84,127.21,127.45,599039
2021-03-18 12:30:00,127.47,128.07,127.47,128.04,525096
2021-03-18 13:30:00,128.02,128.33,128.00,128.24,483802
2021-03-18 14:30:00,128.23,128.74,127.98,128.62,783631
2021-03-18 15:30:00,128.62,128.81,128.44,128.70,1306180
2021-03-19 09:30:00,128.71,129.73,128.39,129.26,3382608
2021-03-19 10:30:00,129.26,129.30,128.65,128.85,769144
2021-03-19 11:30:00,128.82,129.06,128.63,128.67,511600
2021-03-19 12:30:00,128.68,128.89,128.40,128.48,578119
2021-03-19 13:30:00,128.46,128.76,128.31,128.59,593369
2021-03-19 14:30:00,128.57,128.87,128.53,128.78,762743
2021-03-19 15:30:00,128.79,129.31,127.91,128.06,1614764
2021-03-22 09:30:00,128.15,130.54,128.07,130.37,1257161
2021-03-22 10:30:00,130.39,130.77,130.19,130.72,881213
2021-03-22 11:30:00,130.73,130.88,130.22,130.50,777395
2021-03-22 12:30:00,130.49,130.66,130.16,130.19,511999
2021-03-22 13:30:00,130.21,130.23,129.65,129.73,638389
2021-03-22 14:30:00,129.73,130.03,129.72,129.87,689723
2021-03-22 15:30:00,129.87,130.28,129.72,130.17,954342
