datetime,open,high,low,close,volume
2021-03-08 14:30:00,229.89,230.17,228.27,228.65,3878521
2021-03-08 15:30:00,228.66,229.56,227.22,227.22,4653397
2021-03-09 09:30:00,232.81,234.67,231.80,233.88,8280884
2021-03-09 10:30:00,233.87,234.34,232.90,233.52,3876749
2021-03-09 11:30:00,233.52,234.33,232.56,234.21,2549599
2021-03-09 12:30:00,234.22,234.80,233.79,234.50,2435777
2021-03-09 13:30:00,234.54,235.11,234.31,234.35,2707309
2021-03-09 14:30:00,234.36,235.38,234.11,235.11,3090013
2021-03-09 15:30:00,235.13,235.24,233.36,233.68,4152723
2021-03-10 09:30:00,236.58,236.99,234.02,234.24,7051447
2021-03-10 10:30:00,234.27,235.14,233.82,234.63,4153015
2021-03-10 11:30:00,234.63,235.57,234.12,234.51,2867760
2021-03-10 12:30:00,234.48,235.08,233.24,233.68,3508846
2021-03-10 13:30:00,233.68,233.95,232.20,232.35,3419688
2021-03-10 14:30:00,232.33,233.55,232.17,232.80,2889351
2021-03-10 15:30:00,232.76,233.00,232.04,232.39,2891259
2021-03-11 09:30:00,234.96,236.73,234.53,235.74,5746320
2021-03-11 10:30:00,235.76,237.71,235.76,237.48,3842488
2021-03-11 11:30:00,237.51,239.00,237.32,238.20,3124297
2021-03-11 12:30:00,238.19,239.17,237.78,238.51,2716348
2021-03-11 13:30:00,238.51,238.82,237.90,238.20,2380842
2021-03-11 14:30:00,238.21,238.34,237.80,238.04,2392821
2021-03-11 15:30:00,238.04,238.04,236.97,237.26,3244848
2021-03-12 09:30:00,234.32,235.46,233.37,234.08,5368667
2021-03-12 10:30:00,234.09,235.16,233.23,234.29,3917258
2021-03-12 11:30:00,234.30,235.21,234.01,235.17,1975332
2021-03-12 12:30:00,235.17,235.54,234.32,235.14,1663533
2021-03-12 13:30:00,235.13,235.35,234.22,235.06,1941147
2021-03-12 14:30:00,235.07,235.62,234.80,235.38,1929885
2021-03-12 15:30:00,235.38,235.82,235.12,235.80,2179013
2021-03-15 09:30:00,234.90,235.18,232.50,232.74,5520872
2021-03-15 10:30:00,232.75,233.40,232.25,232.48,3450653
2021-03-15 11:30:00,232.48,233.08,231.82,232.72,2597786
2021-03-15 12:30:00,232.68,233.12,232.49,232.93,1711292
2021-03-15 13:30:00,232.92,233.47,232.56,233.30,1776966
2021-03-15 14:30:00,233.31,233.90,233.27,233.37,1995402
2021-03-15 15:30:00,233.37,235.03,233.19,234.81,2930217
2021-03-16 09:30:00,236.23,239.23,235.94,239.13,5551149
2021-03-16 10:30:00,239.14,239.91,238.91,239.77,3773331
2021-03-16 11:30:00,239.76,240.05,238.58,238.97,2962863
2021-03-16 12:30:00,238.95,239.75,238.85,239.08,2944243
2021-03-16 13:30:00,239.08,239.13,237.13,237.16,2367178
2021-03-16 14:30:00,237.17,238.52,236.94,238.41,2841589
2021-03-16 15:30:00,238.42,239.25,237.66,237.71,2877679
2021-03-17 09:30:00,236.20,236.59,234.17,235.87,4297755
2021-03-17 10:30:00,235.85,236.34,234.39,234.75,2954193
2021-03-17 11:30:00,234.73,234.73,233.23,234.56,3787270
2021-03-17 12:30:00,234.53,234.73,233.63,234.59,2319897
2021-03-17 13:30:00,234.61,236.67,234.25,235.77,3506614
