datetime,open,high,low,close,volume
2024-01-04 10:25:00,247.29,247.41,247.29,247.35,7579
2024-01-04 10:26:00,247.32,247.36,247.25,247.30,5212
2024-01-04 10:27:00,247.34,247.66,247.33,247.62,25681
2024-01-04 10:28:00,247.54,247.55,247.37,247.38,10118
2024-01-04 10:29:00,247.40,247.48,247.37,247.44,8292
2024-01-04 10:30:00,247.43,247.55,247.43,247.51,5605
2024-01-04 10:31:00,247.51,247.61,247.47,247.58,11156
2024-01-04 10:32:00,247.60,247.63,247.49,247.63,16635
2024-01-04 10:33:00,247.66,247.73,247.61,247.63,14493
2024-01-04 10:34:00,247.65,247.65,247.47,247.56,15786
2024-01-04 10:35:00,247.54,247.56,247.44,247.55,5927
2024-01-04 10:36:00,247.62,247.74,247.57,247.66,6133
2024-01-04 10:37:00,247.58,247.58,247.41,247.48,8266
2024-01-04 10:38:00,247.45,247.53,247.40,247.53,9884
2024-01-04 10:39:00,247.47,247.49,247.14,247.14,12109
2024-01-04 10:40:00,247.24,247.33,247.24,247.31,5965
2024-01-04 10:41:00,247.36,247.47,247.32,247.47,3358
2024-01-04 10:42:00,247.46,247.59,247.46,247.59,5691
2024-01-04 10:43:00,247.57,247.91,247.56,247.91,20276
2024-01-04 10:44:00,247.89,247.92,247.73,247.83,13467
2024-01-04 10:45:00,247.82,247.86,247.76,247.80,5650
2024-01-04 10:46:00,247.83,247.83,247.64,247.64,6820
2024-01-04 10:47:00,247.69,247.71,247.63,247.66,3969
2024-01-04 10:48:00,247.72,247.89,247.69,247.85,11749
2024-01-04 10:49:00,247.87,247.91,247.77,247.84,8261
2024-01-04 10:50:00,247.83,247.83,247.60,247.63,9895
2024-01-04 10:51:00,247.65,247.73,247.62,247.72,5618
2024-01-04 10:52:00,247.75,247.79,247.54,247.54,4802
2024-01-04 10:53:00,247.55,247.55,247.35,247.35,7058
2024-01-04 10:54:00,247.35,247.38,247.21,247.29,17687
2024-01-04 10:55:00,247.30,247.36,247.22,247.29,4943
2024-01-04 10:56:00,247.30,247.44,247.29,247.40,8406
2024-01-04 10:57:00,247.38,247.45,247.35,247.45,4791
2024-01-04 10:58:00,247.49,247.49,247.34,247.34,9209
2024-01-04 10:59:00,247.34,247.38,247.30,247.35,4879
2024-01-04 11:00:00,247.38,247.38,247.26,247.30,6730
2024-01-04 11:01:00,247.29,247.39,247.29,247.37,7873
2024-01-04 11:02:00,247.37,247.40,247.15,247.15,9581
2024-01-04 11:03:00,247.15,247.30,247.14,247.29,12731
2024-01-04 11:04:00,247.29,247.33,247.21,247.25,8348
