datetime,open,high,low,close,volume
2023-12-21 10:40:00,371.85,372.26,371.83,372.26,39099
2023-12-21 10:41:00,372.24,372.39,371.98,372.03,26810
2023-12-21 10:42:00,372.01,372.09,371.82,371.92,21019
2023-12-21 10:43:00,371.90,372.12,371.85,372.10,17603
2023-12-21 10:44:00,372.12,372.22,371.89,371.90,25390
2023-12-21 10:45:00,371.90,372.20,371.88,372.07,28935
2023-12-21 10:46:00,372.08,372.14,371.97,372.14,15049
2023-12-21 10:47:00,372.17,372.26,371.95,372.24,26000
2023-12-21 10:48:00,372.21,372.39,372.04,372.07,22095
2023-12-21 10:49:00,372.11,372.29,372.10,372.16,27909
2023-12-21 10:50:00,372.14,372.17,371.62,371.64,44938
2023-12-21 10:51:00,371.70,371.90,371.57,371.71,30086
2023-12-21 10:52:00,371.72,371.77,371.52,371.53,12983
2023-12-21 10:53:00,371.65,371.68,371.50,371.58,22362
2023-12-21 10:54:00,371.61,371.61,371.47,371.51,23620
2023-12-21 10:55:00,371.52,371.77,371.47,371.74,18853
2023-12-21 10:56:00,371.70,371.70,371.51,371.51,14434
2023-12-21 10:57:00,371.51,371.52,371.24,371.40,33928
2023-12-21 10:58:00,371.48,371.48,371.23,371.29,18675
2023-12-21 10:59:00,371.31,371.47,371.27,371.47,26649
2023-12-21 11:00:00,371.45,371.67,371.40,371.57,24696
2023-12-21 11:01:00,371.52,371.61,371.43,371.51,17090
2023-12-21 11:02:00,371.56,371.61,371.39,371.58,21233
2023-12-21 11:03:00,371.55,371.76,371.54,371.74,21543
2023-12-21 11:04:00,371.74,371.82,371.67,371.70,31188
2023-12-21 11:05:00,371.67,371.80,371.62,371.67,29946
2023-12-21 11:06:00,371.71,371.75,371.62,371.62,18046
2023-12-21 11:07:00,371.63,371.65,371.25,371.29,30519
2023-12-21 11:08:00,371.31,371.42,371.23,371.28,21117
2023-12-21 11:09:00,371.25,371.35,371.09,371.19,37278
2023-12-21 11:10:00,371.21,371.45,371.13,371.20,27647
2023-12-21 11:11:00,371.20,371.37,371.08,371.29,24146
2023-12-21 11:12:00,371.28,371.38,371.22,371.26,31541
2023-12-21 11:13:00,371.29,371.35,371.17,371.24,36142
2023-12-21 11:14:00,371.29,371.48,371.28,371.45,21251
2023-12-21 11:15:00,371.46,371.60,371.46,371.57,14321
2023-12-21 11:16:00,371.55,371.55,371.37,371.46,23193
2023-12-21 11:17:00,371.43,371.43,371.16,371.16,18884
2023-12-21 11:18:00,371.17,371.17,370.99,371.08,45012
2023-12-21 11:19:00,371.11,371.27,371.00,371.20,19940
2023-12-21 11:20:00,371.21,371.27,371.04,371.06,15193
2023-12-21 11:21:00,371.05,371.53,371.05,371.43,38169
2023-12-21 11:22:00,371.37,371.45,371.19,371.43,11252
2023-12-21 11:23:00,371.50,371.51,371.33,371.47,20396
2023-12-21 11:24:00,371.48,371.51,371.38,371.45,11690
2023-12-21 11:25:00,371.43,371.44,371.23,371.25,27692
2023-12-21 11:26:00,371.31,371.44,371.31,371.36,7938
2023-12-21 11:27:00,371.36,371.57,371.34,371.43,18879
2023-12-21 11:28:00,371.44,371.55,371.42,371.45,16108
2023-12-21 11:29:00,371.43,371.64,371.42,371.60,18932
2023-12-21 11:30:00,371.60,371.70,371.57,371.58,18063
2023-12-21 11:31:00,371.57,371.67,371.45,371.49,27738
2023-12-21 11:32:00,371.45,371.51,371.33,371.33,22637
2023-12-21 11:33:00,371.32,371.33,371.20,371.24,19284
2023-12-21 11:34:00,371.24,371.48,371.23,371.41,13538
2023-12-21 11:35:00,371.45,371.75,371.42,371.66,31826
2023-12-21 11:36:00,371.66,371.95,371.60,371.89,36355
2023-12-21 11:37:00,371.89,371.95,371.78,371.91,119695
2023-12-21 11:38:00,371.87,371.87,371.65,371.65,29602
2023-12-21 11:39:00,371.61,371.81,371.49,371.71,25931
2023-12-21 11:40:00,371.74,371.77,371.47,371.54,20610
2023-12-21 11:41:00,371.51,371.61,371.44,371.58,13886
2023-12-21 11:42:00,371.54,371.67,371.48,371.49,17499
2023-12-21 11:43:00,371.49,371.65,371.44,371.55,16512
2023-12-21 11:44:00,371.55,371.56,371.49,371.51,11917
2023-12-21 11:45:00,371.50,371.72,371.49,371.63,37544
2023-12-21 11:46:00,371.62,371.71,371.61,371.64,21903
2023-12-21 11:47:00,371.64,371.68,371.48,371.48,28318
2023-12-21 11:48:00,371.53,371.79,371.49,371.77,18321
2023-12-21 11:49:00,371.77,371.80,371.64,371.77,21511
2023-12-21 11:50:00,371.76,371.79,371.58,371.60,10654
2023-12-21 11:51:00,371.63,371.71,371.50,371.54,17259
2023-12-21 11:52:00,371.54,371.57,371.42,371.43,16538
2023-12-21 11:53:00,371.42,371.54,371.34,371.40,15347
2023-12-21 11:54:00,371.40,371.45,371.30,371.30,18460
2023-12-21 11:55:00,371.30,371.38,371.27,371.37,19925
2023-12-21 11:56:00,371.36,371.42,371.25,371.37,26760
2023-12-21 11:57:00,371.36,371.53,371.36,371.50,14650
2023-12-21 11:58:00,371.51,371.51,371.27,371.31,24323
2023-12-21 11:59:00,371.29,371.32,371.07,371.20,22594
2023-12-21 12:00:00,371.20,371.20,370.79,370.86,75009
2023-12-21 12:01:00,370.88,371.02,370.83,370.91,32140
2023-12-21 12:02:00,370.87,371.00,370.75,370.81,30082
2023-12-21 12:03:00,370.81,370.83,370.62,370.64,27508
2023-12-21 12:04:00,370.64,370.67,370.40,370.40,68459
2023-12-21 12:05:00,370.43,370.72,370.43,370.66,28228
2023-12-21 12:06:00,370.62,370.96,370.50,370.81,35372
2023-12-21 12:07:00,370.77,370.85,370.67,370.71,22196
2023-12-21 12:08:00,370.72,370.77,370.40,370.41,36993
2023-12-21 12:09:00,370.40,370.45,370.31,370.33,38345
