datetime,open,open_1 change,open_8 change,open_1 change(%),open_8 change(%),open_1 trend,open_8 trend,open trend score (8),high,low,close,sma,sma slope,ema,ema slope,percent_b,rsi,adx,close over sma,close over ema,price movement,price range,price trend,day,hour
2024-01-04 11:00:00,241.16,0.38,-0.8,0.1578,-0.3306,1,0,2,241.26,240.92,241.1,241.2589,-0.0107,241.2299,-0.0036,0.2156,43.8287,28.0599,0,0,-0.06,0.34,0,3,11
2024-01-04 11:01:00,241.08,-0.08,-0.65,-0.0332,-0.2689,0,0,2,241.63,241.07,241.63,241.2444,-0.0016,241.3099,0.0089,0.5675,56.5574,26.6906,1,1,0.55,0.56,1,3,11
2024-01-04 11:02:00,241.61,0.53,0.03,0.2198,0.0124,1,1,7,241.82,241.46,241.62,241.2511,0.0007,241.3719,0.0069,0.5481,56.2982,25.9429,1,1,0.01,0.36,1,3,11
2024-01-04 11:03:00,241.64,0.03,0.21,0.0124,0.087,1,1,7,241.77,241.58,241.66,241.2767,0.0028,241.4295,0.0064,0.5898,57.1443,25.2487,1,1,0.02,0.19,1,3,11
2024-01-04 11:04:00,241.67,0.03,0.36,0.0124,0.1492,1,1,7,241.8,241.58,241.58,241.3067,0.0033,241.4596,0.0033,0.532,54.8567,24.691,1,1,-0.09,0.22,0,3,11
2024-01-04 11:05:00,241.58,-0.09,0.32,-0.0372,0.1326,0,1,4,242.0,241.56,241.93,241.38,0.0081,241.5537,0.0105,0.7779,62.0202,24.7301,1,1,0.35,0.44,1,3,11
2024-01-04 11:06:00,241.95,0.37,0.97,0.1532,0.4025,1,1,7,242.17,241.88,242.0,241.4911,0.0123,241.643,0.0099,0.8114,63.2754,25.1914,1,1,0.05,0.29,1,3,11
2024-01-04 11:07:00,242.03,0.08,1.25,0.0331,0.5191,1,1,7,242.05,241.79,241.93,241.6211,0.0144,241.7004,0.0064,0.7504,61.1008,25.213,1,1,-0.1,0.26,0,3,11
2024-01-04 11:08:00,241.93,-0.1,0.77,-0.0413,0.3193,0,1,5,242.11,241.89,242.05,241.7222,0.0112,241.7703,0.0078,0.8192,63.4216,25.3939,1,1,0.12,0.22,1,3,11
2024-01-04 11:09:00,242.04,0.11,0.96,0.0455,0.3982,1,1,7,242.08,241.86,242.03,241.8256,0.0115,241.8222,0.0058,0.8001,62.7496,25.4158,1,1,-0.01,0.22,0,3,11
2024-01-04 11:10:00,242.07,0.03,0.46,0.0124,0.1904,1,1,7,242.56,242.02,242.54,241.9267,0.0112,241.9658,0.016,1.0487,71.1452,26.5837,1,1,0.47,0.54,1,3,11
2024-01-04 11:11:00,242.54,0.47,0.9,0.1942,0.3725,1,1,7,242.56,242.21,242.41,242.0144,0.0098,242.0546,0.0099,0.9297,66.9999,27.6681,1,1,-0.13,0.35,0,3,11
2024-01-04 11:12:00,242.4,-0.14,0.73,-0.0577,0.3021,0,1,6,242.42,242.15,242.2,242.0744,0.0067,242.0837,0.0032,0.7907,60.8338,28.3673,1,1,-0.2,0.27,0,3,11
2024-01-04 11:13:00,242.21,-0.19,0.63,-0.0784,0.2608,0,1,5,242.49,242.19,242.46,242.1722,0.0109,242.159,0.0084,0.8807,65.1146,29.1809,1,1,0.25,0.3,1,3,11
2024-01-04 11:14:00,242.48,0.27,0.53,0.1115,0.2191,1,1,6,242.7,242.3,242.43,242.2278,0.0062,242.2132,0.006,0.8274,64.2421,30.3934,1,1,-0.05,0.4,0,3,11
2024-01-04 11:15:00,242.41,-0.07,0.38,-0.0289,0.157,0,1,5,242.5,242.3,242.4,242.2722,0.0049,242.2505,0.0042,0.7822,63.3283,31.5193,1,1,-0.01,0.2,0,3,11
2024-01-04 11:16:00,242.39,-0.02,0.46,-0.0083,0.1901,0,1,3,242.5,242.21,242.32,242.3156,0.0048,242.2644,0.0015,0.7208,60.8428,32.0413,1,1,-0.07,0.29,0,3,11
2024-01-04 11:17:00,242.33,-0.06,0.29,-0.0248,0.1198,0,1,2,242.61,241.9,242.03,242.3133,-0.0002,242.2175,-0.0052,0.5615,52.7592,30.9708,0,0,-0.3,0.71,0,3,11
2024-01-04 11:18:00,242.06,-0.27,-0.01,-0.1114,-0.0041,0,0,0,242.25,241.91,241.95,242.3044,-0.001,242.164,-0.0059,0.4873,50.7559,29.9767,0,0,-0.11,0.34,0,3,11
2024-01-04 11:19:00,241.93,-0.13,-0.61,-0.0537,-0.2515,0,0,0,242.01,241.79,241.99,242.2433,-0.0068,242.1292,-0.0039,0.4839,51.7426,28.5037,0,0,0.06,0.22,1,3,11
2024-01-04 11:20:00,241.96,0.03,-0.44,0.0124,-0.1815,1,0,1,242.05,241.86,241.98,242.1956,-0.0053,242.0994,-0.0033,0.4337,51.465,27.2853,0,0,0.02,0.19,1,3,11
2024-01-04 11:21:00,241.99,0.03,-0.22,0.0124,-0.0908,1,0,2,242.03,241.72,241.95,242.1678,-0.0031,242.0695,-0.0033,0.388,50.588,25.5171,0,0,-0.04,0.31,0,3,11
2024-01-04 11:22:00,241.96,-0.03,-0.52,-0.0124,-0.2145,0,0,1,242.11,241.9,242.11,242.1289,-0.0043,242.0776,0.0009,0.5123,54.9927,24.2018,0,1,0.15,0.21,1,3,11
2024-01-04 11:23:00,242.1,0.14,-0.31,0.0579,-0.1279,1,0,5,242.19,241.78,241.99,242.08,-0.0054,242.0601,-0.0019,0.3682,51.2992,22.5047,0,0,-0.11,0.41,0,3,11
2024-01-04 11:24:00,241.98,-0.12,-0.41,-0.0496,-0.1691,0,0,3,242.05,241.8,241.93,242.0278,-0.0058,242.0341,-0.0029,0.2556,49.5087,20.9288,0,0,-0.05,0.25,0,3,11
2024-01-04 11:25:00,241.9,-0.08,-0.43,-0.0331,-0.1774,0,0,0,242.04,241.72,242.0,241.9922,-0.004,242.0273,-0.0008,0.3339,51.6299,19.8328,1,0,0.1,0.32,1,3,11
