open,high,low,close,volume,previous open,open-change,open-trend,previous high,high-change,high-trend,previous low,low-change,low-trend,previous close,close-change,close-trend,previous volume,volume-change,volume-trend,percent_b,macd,macd_signal,macd_hist,adx,ema,rsi,day_of_week,hour,target
349.15,349.16,348.50,348.69,69546,349.57,-0.42,0,350.03,-0.87,0,348.75,-0.25,0,349.97,-1.28,0,75272.0,-5726.0,0,-0.10,-0.76,-0.76,-0.00,41.98,349.53,31.14,2,12,1
348.57,349.44,348.57,349.20,71761,350.01,-1.44,0,350.53,-1.09,0,349.94,-1.37,0,350.11,-0.91,0,60005.0,11756.0,1,0.17,-0.75,-0.76,0.01,42.44,349.46,37.71,2,12,1
349.26,349.40,348.95,349.19,35254,350.17,-0.91,0,350.52,-1.12,0,349.83,-0.88,0,349.95,-0.76,0,71964.0,-36710.0,0,0.19,-0.72,-0.75,0.03,42.88,349.41,37.64,2,12,0
349.14,349.20,348.85,349.03,27874,350.01,-0.87,0,350.71,-1.51,0,348.88,-0.03,0,350.48,-1.45,0,94160.0,-66286.0,0,0.16,-0.71,-0.74,0.03,43.35,349.33,36.37,2,12,0
349.02,349.26,348.93,349.01,41544,350.6,-1.58,0,350.6,-1.34,0,349.82,-0.89,0,350.49,-1.48,0,58724.0,-17180.0,0,0.18,-0.70,-0.73,0.04,43.65,349.27,36.21,2,12,0
348.89,349.86,348.50,349.86,67938,350.46,-1.57,0,350.84,-0.98,0,350.37,-1.87,0,350.47,-0.61,0,56672.0,11266.0,1,0.58,-0.61,-0.71,0.10,42.62,349.39,47.08,2,13,0
349.82,350.00,349.45,349.79,46547,350.52,-0.7,0,350.63,-0.63,0,349.61,-0.16,0,349.75,0.04,1,52163.0,-5616.0,0,0.55,-0.54,-0.67,0.14,41.39,349.47,46.38,2,13,0
349.73,350.33,349.55,350.08,66627,349.98,-0.25,0,349.98,0.35,1,349.1,0.45,1,349.32,0.76,1,50530.0,16097.0,1,0.68,-0.45,-0.63,0.18,39.60,349.59,49.69,2,13,0
350.30,350.33,349.96,350.05,51242,349.26,1.04,1,349.84,0.49,1,349.21,0.75,1,349.42,0.63,1,36219.0,15023.0,1,0.68,-0.38,-0.58,0.20,37.94,349.68,49.38,2,13,0
350.14,350.37,349.86,349.95,45549,349.42,0.72,1,349.55,0.82,1,349.1,0.76,1,349.1,0.85,1,45197.0,352.0,1,0.62,-0.33,-0.53,0.20,36.54,349.74,48.25,2,13,0
350.03,350.21,349.49,349.61,48736,349.15,0.88,1,349.16,1.05,1,348.5,0.99,1,348.69,0.92,1,69546.0,-20810.0,0,0.47,-0.32,-0.49,0.17,35.76,349.71,44.26,2,13,0
349.61,349.68,348.35,348.84,79907,348.57,1.04,1,349.44,0.24,1,348.57,-0.22,0,349.2,-0.36,0,71761.0,8146.0,1,0.14,-0.36,-0.46,0.10,36.25,349.54,36.94,2,13,0
348.84,348.84,347.81,348.09,95698,349.26,-0.42,0,349.4,-0.56,0,348.95,-1.14,0,349.19,-1.1,0,35254.0,60444.0,1,-0.07,-0.45,-0.46,0.01,37.13,349.25,31.46,2,13,0
348.00,348.36,347.91,348.35,53011,349.14,-1.14,0,349.2,-0.84,0,348.85,-0.94,0,349.03,-0.68,0,27874.0,25137.0,1,0.08,-0.50,-0.47,-0.03,37.95,349.07,35.08,2,13,0
348.27,348.45,347.95,348.38,50965,349.02,-0.75,0,349.26,-0.81,0,348.93,-0.98,0,349.01,-0.63,0,41544.0,9421.0,1,0.13,-0.53,-0.48,-0.05,38.50,348.93,35.50,2,13,0
348.32,348.59,348.19,348.44,50990,348.89,-0.57,0,349.86,-1.27,0,348.5,-0.31,0,349.86,-1.42,0,67938.0,-16948.0,0,0.18,-0.54,-0.49,-0.05,38.68,348.83,36.38,2,13,0
348.44,349.07,348.40,349.04,69107,349.82,-1.38,0,350.0,-0.93,0,349.45,-1.05,0,349.79,-0.75,0,46547.0,22560.0,1,0.44,-0.49,-0.49,0.00,37.78,348.87,44.57,2,13,0
349.00,349.09,348.00,348.03,61215,349.73,-0.73,0,350.33,-1.24,0,349.55,-1.55,0,350.08,-2.05,0,66627.0,-5412.0,0,0.07,-0.53,-0.50,-0.03,37.40,348.70,36.14,2,14,0
348.01,348.67,347.37,348.53,78422,350.3,-2.29,0,350.33,-1.66,0,349.96,-2.59,0,350.05,-1.52,0,51242.0,27180.0,1,0.29,-0.52,-0.50,-0.01,37.67,348.67,41.99,2,14,0
348.32,348.50,347.80,348.08,26153,350.14,-1.82,0,350.37,-1.87,0,349.86,-2.06,0,349.95,-1.87,0,45549.0,-19396.0,0,0.15,-0.53,-0.51,-0.02,37.91,348.55,38.56,2,14,0
348.01,348.20,346.91,347.33,73115,350.03,-2.02,0,350.21,-2.01,0,349.49,-2.58,0,349.61,-2.28,0,48736.0,24379.0,1,-0.03,-0.60,-0.53,-0.07,38.87,348.31,33.64,2,14,0
347.36,347.49,347.04,347.12,63128,349.61,-2.25,0,349.68,-2.19,0,348.35,-1.31,0,348.84,-1.72,0,79907.0,-16779.0,0,-0.00,-0.67,-0.56,-0.11,39.77,348.07,32.39,2,14,0
347.07,347.12,346.18,346.44,142545,348.84,-1.77,0,348.84,-1.72,0,347.81,-1.63,0,348.09,-1.65,0,95698.0,46847.0,0,-0.07,-0.76,-0.60,-0.16,41.16,347.74,28.69,2,14,1
346.47,346.73,346.25,346.48,82693,348.0,-1.53,0,348.36,-1.63,0,347.91,-1.66,0,348.35,-1.87,0,53011.0,29682.0,1,0.03,-0.82,-0.64,-0.18,42.45,347.49,29.20,2,14,1
346.52,346.89,346.20,346.20,86872,348.27,-1.75,0,348.45,-1.56,0,347.95,-1.75,0,348.38,-2.18,0,50965.0,35907.0,1,0.04,-0.89,-0.69,-0.20,43.27,347.23,27.70,2,14,1
346.16,346.39,345.35,345.46,77174,348.32,-2.16,0,348.59,-2.2,0,348.19,-2.84,0,348.44,-2.98,0,50990.0,26184.0,1,-0.02,-0.99,-0.75,-0.24,44.56,346.88,24.16,2,14,0
345.48,345.55,344.73,345.36,177548,348.44,-2.96,0,349.07,-3.52,0,348.4,-3.67,0,349.04,-3.68,0,69107.0,108441.0,0,0.04,-1.06,-0.81,-0.25,46.07,346.57,23.71,2,14,1
345.27,345.68,344.98,345.43,84203,349.0,-3.73,0,349.09,-3.41,0,348.0,-3.02,0,348.03,-2.6,0,61215.0,22988.0,1,0.09,-1.10,-0.87,-0.23,47.18,346.35,24.75,2,14,1
345.53,346.04,345.04,345.94,102943,348.01,-2.48,0,348.67,-2.63,0,347.37,-2.33,0,348.53,-2.59,0,78422.0,24521.0,0,0.21,-1.08,-0.91,-0.17,47.42,346.26,32.00,2,14,1
345.88,346.70,345.46,346.67,182395,348.32,-2.44,0,348.5,-1.8,0,347.8,-2.34,0,348.08,-1.41,0,26153.0,156242.0,0,0.36,-0.99,-0.93,-0.06,46.34,346.35,40.78,2,15,0
346.70,347.46,346.29,347.18,146975,348.01,-1.31,0,348.2,-0.74,0,346.91,-0.62,0,347.33,-0.15,0,73115.0,73860.0,0,0.48,-0.87,-0.91,0.05,44.11,346.51,46.03,2,15,0
347.18,347.31,346.73,347.22,98685,347.36,-0.18,0,347.49,-0.18,0,347.04,-0.31,0,347.12,0.1,1,63128.0,35557.0,1,0.51,-0.76,-0.88,0.12,42.05,346.65,46.43,2,15,1
347.22,347.70,347.11,347.45,113862,347.07,0.15,1,347.12,0.58,1,346.18,0.93,1,346.44,1.01,1,142545.0,-28683.0,0,0.57,-0.65,-0.84,0.19,39.53,346.81,48.79,2,15,1
347.43,347.50,346.51,346.74,96362,346.47,0.96,1,346.73,0.77,1,346.25,0.26,1,346.48,0.26,1,82693.0,13669.0,1,0.42,-0.61,-0.79,0.18,37.90,346.80,42.56,2,15,1
346.67,346.75,345.60,345.67,106712,346.52,0.15,1,346.89,-0.14,0,346.2,-0.6,0,346.2,-0.53,0,86872.0,19840.0,0,0.20,-0.66,-0.77,0.11,37.27,346.57,35.24,2,15,1
345.69,346.20,345.30,345.57,97935,346.16,-0.47,0,346.39,-0.19,0,345.35,-0.05,0,345.46,0.11,1,77174.0,20761.0,1,0.21,-0.70,-0.75,0.05,36.93,346.37,34.67,2,15,1
