datetime,open,high,low,close,volume,percent_b,macd,macd_signal,macd_hist,adx,ema,rsi
2023-12-11 10:40:00,133.96,133.96,133.70,133.71,233011,0.74,0.27,0.24,0.03,29.74,133.60,58.62
2023-12-11 10:41:00,133.70,133.71,133.41,133.42,361584,0.54,0.24,0.24,0.00,28.88,133.57,52.97
2023-12-11 10:42:00,133.42,133.70,133.37,133.63,264292,0.66,0.23,0.24,-0.01,27.92,133.58,56.26
2023-12-11 10:43:00,133.64,133.89,133.64,133.87,303907,0.80,0.24,0.24,0.00,27.55,133.64,59.72
2023-12-11 10:44:00,133.87,133.98,133.71,133.77,274701,0.73,0.24,0.24,0.00,27.45,133.66,57.76
2023-12-11 10:45:00,133.77,134.03,133.76,133.99,319463,0.84,0.25,0.24,0.01,27.48,133.73,60.88
2023-12-11 10:46:00,133.98,134.09,133.89,133.91,353408,0.76,0.25,0.24,0.01,27.67,133.77,59.14
2023-12-11 10:47:00,133.92,134.42,133.89,134.37,508809,0.96,0.29,0.25,0.03,28.61,133.89,65.26
2023-12-11 10:48:00,134.38,134.50,134.27,134.46,503092,0.94,0.32,0.26,0.05,29.66,134.00,66.37
2023-12-11 10:49:00,134.46,134.47,134.27,134.43,225032,0.88,0.33,0.28,0.06,30.63,134.09,65.53
2023-12-11 10:50:00,134.42,134.56,134.36,134.51,406451,0.88,0.35,0.29,0.06,31.72,134.17,66.63
2023-12-11 10:51:00,134.51,134.75,134.45,134.74,429079,0.95,0.38,0.31,0.07,33.12,134.28,69.50
2023-12-11 10:52:00,134.74,134.75,134.62,134.70,227731,0.91,0.39,0.33,0.07,34.42,134.37,68.52
2023-12-11 10:53:00,134.70,134.71,134.50,134.50,243330,0.79,0.38,0.34,0.05,34.90,134.40,63.07
2023-12-11 10:54:00,134.50,135.04,134.46,134.92,782936,0.98,0.41,0.35,0.05,36.05,134.50,68.62
2023-12-11 10:55:00,135.00,135.00,134.50,134.55,422650,0.74,0.39,0.36,0.03,37.12,134.51,59.99
2023-12-11 10:56:00,134.55,134.56,134.14,134.26,417649,0.56,0.35,0.36,-0.01,36.24,134.46,54.37
2023-12-11 10:57:00,134.26,134.26,134.02,134.03,293196,0.41,0.29,0.34,-0.05,34.91,134.37,50.15
2023-12-11 10:58:00,134.03,134.14,133.88,133.91,386974,0.33,0.24,0.32,-0.08,33.09,134.28,48.20
2023-12-11 10:59:00,133.92,133.96,133.72,133.79,269046,0.27,0.18,0.29,-0.11,30.80,134.18,46.11
2023-12-11 11:00:00,133.79,133.93,133.75,133.84,250375,0.29,0.14,0.26,-0.12,28.67,134.11,47.11
2023-12-11 11:01:00,133.84,134.00,133.73,133.93,306317,0.32,0.11,0.23,-0.12,26.97,134.08,49.04
2023-12-11 11:02:00,133.95,133.99,133.84,133.96,215185,0.31,0.09,0.20,-0.11,25.38,134.05,49.46
2023-12-11 11:03:00,133.97,134.01,133.85,133.93,253587,0.29,0.07,0.18,-0.11,23.99,134.03,48.92
2023-12-11 11:04:00,133.92,133.92,133.74,133.76,260328,0.17,0.04,0.15,-0.11,22.38,133.98,45.35
2023-12-11 11:05:00,133.77,133.81,133.46,133.46,343919,0.02,-0.00,0.12,-0.12,22.00,133.87,39.71
2023-12-11 11:06:00,133.46,133.68,133.36,133.55,323027,0.11,-0.03,0.09,-0.12,21.99,133.81,42.02
2023-12-11 11:07:00,133.57,133.78,133.54,133.70,230050,0.23,-0.05,0.06,-0.11,21.47,133.79,45.74
2023-12-11 11:08:00,133.69,133.70,133.56,133.59,147883,0.20,-0.06,0.04,-0.10,20.99,133.75,43.53
2023-12-11 11:09:00,133.60,133.73,133.51,133.59,160406,0.23,-0.08,0.02,-0.09,20.74,133.71,43.45
2023-12-11 11:10:00,133.60,133.66,133.33,133.40,202622,0.16,-0.10,-0.01,-0.09,21.18,133.65,39.69
2023-12-11 11:11:00,133.39,133.50,133.37,133.48,141819,0.23,-0.11,-0.03,-0.08,21.58,133.62,42.02
2023-12-11 11:12:00,133.48,133.54,133.32,133.33,222048,0.17,-0.13,-0.05,-0.08,22.14,133.56,38.98
2023-12-11 11:13:00,133.35,133.38,133.07,133.11,253717,0.08,-0.16,-0.07,-0.09,23.46,133.47,34.91
2023-12-11 11:14:00,133.12,133.20,133.08,133.12,177596,0.07,-0.18,-0.09,-0.09,24.68,133.40,35.27
2023-12-11 11:15:00,133.12,133.35,133.09,133.35,286546,0.25,-0.18,-0.11,-0.07,24.79,133.39,42.47
2023-12-11 11:16:00,133.36,133.40,133.19,133.19,204387,0.14,-0.19,-0.13,-0.06,24.61,133.35,39.34
2023-12-11 11:17:00,133.20,133.22,132.93,132.93,296429,-0.01,-0.21,-0.14,-0.07,25.34,133.27,34.65
2023-12-11 11:18:00,132.94,133.00,132.78,132.97,335407,0.08,-0.23,-0.16,-0.07,26.45,133.21,35.90
2023-12-11 11:19:00,132.97,133.09,132.76,132.91,289833,0.09,-0.24,-0.18,-0.06,26.91,133.15,34.85
2023-12-11 11:20:00,132.93,133.07,132.79,133.03,205072,0.21,-0.24,-0.19,-0.05,27.35,133.12,38.79
2023-12-11 11:21:00,133.02,133.15,132.99,133.04,266495,0.24,-0.23,-0.20,-0.04,27.23,133.11,39.07
2023-12-11 11:22:00,133.03,133.07,132.85,132.97,230850,0.21,-0.23,-0.20,-0.03,27.63,133.08,37.54
2023-12-11 11:23:00,132.96,133.10,132.90,132.91,211890,0.18,-0.23,-0.21,-0.02,27.79,133.05,36.23
2023-12-11 11:24:00,132.90,133.00,132.71,132.79,253658,0.11,-0.24,-0.22,-0.02,28.58,133.00,33.78
2023-12-11 11:25:00,132.79,133.04,132.78,133.03,211547,0.34,-0.23,-0.22,-0.01,29.03,133.00,42.30
2023-12-11 11:26:00,133.04,133.29,133.00,133.12,298527,0.44,-0.20,-0.22,0.01,27.95,133.03,45.23
2023-12-11 11:27:00,133.12,133.40,133.07,133.39,402944,0.74,-0.16,-0.21,0.04,26.40,133.10,52.89
2023-12-11 11:28:00,133.39,133.39,133.12,133.27,248297,0.65,-0.14,-0.19,0.05,24.97,133.13,49.57
2023-12-11 11:29:00,133.26,133.33,133.18,133.27,137151,0.68,-0.12,-0.18,0.06,23.64,133.16,49.57
2023-12-11 11:30:00,133.30,133.31,133.20,133.24,111030,0.66,-0.10,-0.16,0.06,22.40,133.18,48.69
2023-12-11 11:31:00,133.24,133.28,132.81,132.82,279787,0.11,-0.12,-0.15,0.03,22.92,133.10,38.26
2023-12-11 11:32:00,132.82,132.82,132.55,132.72,409599,0.04,-0.15,-0.15,0.01,24.16,133.03,36.39
2023-12-11 11:33:00,132.70,132.73,131.91,131.95,622829,-0.37,-0.22,-0.17,-0.06,26.53,132.81,25.49
2023-12-11 11:34:00,131.95,132.13,131.83,132.07,409421,-0.11,-0.27,-0.19,-0.08,28.85,132.66,29.05
2023-12-11 11:35:00,132.07,132.15,131.94,131.96,323906,-0.06,-0.31,-0.21,-0.10,30.88,132.52,27.80
2023-12-11 11:36:00,131.94,132.17,131.90,132.06,234091,0.07,-0.34,-0.24,-0.10,32.84,132.43,30.71
2023-12-11 11:37:00,132.05,132.53,132.01,132.40,351148,0.28,-0.32,-0.26,-0.07,32.75,132.42,40.04
2023-12-11 11:38:00,132.40,132.49,132.33,132.45,198285,0.32,-0.31,-0.27,-0.04,32.68,132.43,41.29
2023-12-11 11:39:00,132.47,132.59,132.41,132.42,158140,0.32,-0.29,-0.27,-0.02,32.12,132.43,40.74
2023-12-11 11:40:00,132.41,132.49,132.01,132.02,266544,0.15,-0.31,-0.28,-0.03,32.57,132.35,34.20
2023-12-11 11:41:00,132.03,132.13,131.86,131.97,247353,0.16,-0.32,-0.29,-0.03,33.29,132.27,33.48
2023-12-11 11:42:00,132.00,132.37,131.98,132.23,285289,0.31,-0.31,-0.29,-0.02,32.89,132.26,40.52
2023-12-11 11:43:00,132.23,132.38,132.07,132.29,164214,0.35,-0.29,-0.29,0.00,32.50,132.27,41.93
2023-12-11 11:44:00,132.28,132.29,132.12,132.14,102816,0.30,-0.28,-0.29,0.01,32.13,132.24,39.30
2023-12-11 11:45:00,132.16,132.20,131.96,131.98,153893,0.25,-0.29,-0.29,0.00,32.21,132.19,36.51
2023-12-11 11:46:00,131.97,132.05,131.91,131.96,199526,0.26,-0.29,-0.29,-0.00,32.41,132.14,36.30
2023-12-11 11:47:00,131.99,132.21,131.99,132.11,159202,0.36,-0.28,-0.29,0.01,31.79,132.14,40.73
2023-12-11 11:48:00,132.12,132.34,132.12,132.23,221689,0.45,-0.25,-0.28,0.03,30.62,132.16,43.99
2023-12-11 11:49:00,132.22,132.24,132.04,132.15,123635,0.42,-0.24,-0.27,0.03,29.76,132.15,42.27
2023-12-11 11:50:00,132.16,132.29,132.00,132.21,230700,0.50,-0.22,-0.26,0.04,28.73,132.17,44.08
2023-12-11 11:51:00,132.22,132.29,132.09,132.09,112311,0.40,-0.21,-0.25,0.04,27.77,132.15,41.33
2023-12-11 11:52:00,132.10,132.18,132.06,132.10,133394,0.44,-0.20,-0.24,0.04,26.99,132.14,41.65
2023-12-11 11:53:00,132.11,132.28,132.04,132.27,115832,0.69,-0.18,-0.23,0.05,25.75,132.17,46.88
2023-12-11 11:54:00,132.26,132.44,132.19,132.44,225081,0.92,-0.14,-0.21,0.07,24.01,132.22,51.77
2023-12-11 11:55:00,132.43,132.45,132.32,132.41,133679,0.83,-0.12,-0.19,0.07,22.44,132.26,50.90
2023-12-11 11:56:00,132.42,132.42,132.27,132.31,90670,0.66,-0.10,-0.17,0.07,20.95,132.27,48.00
2023-12-11 11:57:00,132.30,132.32,132.01,132.17,209094,0.46,-0.10,-0.16,0.06,20.71,132.25,44.22
2023-12-11 11:58:00,132.16,132.32,132.07,132.18,145025,0.49,-0.10,-0.15,0.05,20.49,132.24,44.55
2023-12-11 11:59:00,132.17,132.25,132.08,132.16,137702,0.48,-0.10,-0.14,0.04,20.29,132.22,43.98
2023-12-11 12:00:00,132.16,132.22,131.92,132.13,289411,0.41,-0.10,-0.13,0.03,20.75,132.20,43.09
2023-12-11 12:01:00,132.12,132.20,131.97,132.15,169437,0.43,-0.10,-0.12,0.03,21.19,132.19,44.11
2023-12-11 12:02:00,132.17,132.30,132.13,132.23,192403,0.59,-0.09,-0.12,0.03,20.90,132.20,47.16
2023-12-11 12:03:00,132.24,132.42,132.21,132.39,196808,0.90,-0.07,-0.11,0.04,19.90,132.24,53.06
2023-12-11 12:04:00,132.39,132.43,132.28,132.31,156096,0.73,-0.05,-0.10,0.04,18.94,132.25,50.20
2023-12-11 12:05:00,132.34,132.46,132.33,132.44,149530,0.93,-0.04,-0.08,0.05,17.86,132.29,54.48
2023-12-11 12:06:00,132.44,132.72,132.42,132.70,361429,1.24,0.00,-0.07,0.07,17.73,132.37,62.03
2023-12-11 12:07:00,132.72,132.91,132.69,132.85,409426,1.22,0.04,-0.05,0.09,18.38,132.47,65.55
2023-12-11 12:08:00,132.85,132.88,132.59,132.64,176118,0.89,0.06,-0.03,0.08,18.37,132.50,57.56
2023-12-11 12:09:00,132.65,132.80,132.61,132.75,173669,0.95,0.08,-0.00,0.08,18.36,132.55,60.33
2023-12-11 12:10:00,132.76,132.79,132.66,132.68,159105,0.84,0.09,0.01,0.07,18.35,132.58,57.82
2023-12-11 12:11:00,132.68,132.75,132.61,132.62,146505,0.75,0.09,0.03,0.06,18.01,132.59,55.66
2023-12-11 12:12:00,132.62,132.73,132.62,132.68,97454,0.78,0.09,0.04,0.05,17.70,132.61,57.24
2023-12-11 12:13:00,132.69,132.72,132.47,132.48,162429,0.55,0.08,0.05,0.03,16.50,132.58,50.25
2023-12-11 12:14:00,132.49,132.60,132.47,132.57,179228,0.64,0.07,0.05,0.02,15.38,132.58,53.16
2023-12-11 12:15:00,132.58,132.60,132.33,132.35,245932,0.40,0.05,0.05,-0.00,15.18,132.54,46.33
2023-12-11 12:16:00,132.36,132.36,132.15,132.15,173367,0.20,0.02,0.05,-0.03,15.87,132.46,41.08
2023-12-11 12:17:00,132.17,132.24,132.08,132.12,156343,0.17,-0.01,0.03,-0.05,16.80,132.39,40.19
2023-12-11 12:18:00,132.12,132.15,132.02,132.07,156809,0.14,-0.04,0.02,-0.06,17.92,132.33,39.08
2023-12-11 12:19:00,132.07,132.24,132.07,132.23,132863,0.29,-0.04,0.01,-0.05,18.27,132.31,44.92
2023-12-11 12:20:00,132.24,132.44,132.22,132.37,180953,0.42,-0.04,-0.00,-0.04,17.29,132.32,49.49
2023-12-11 12:21:00,132.38,132.43,132.33,132.37,136067,0.40,-0.03,-0.01,-0.03,16.38,132.33,49.34
