datetime,open,high,low,close,volume,open-trend,open-change,high-trend,high-change,low-trend,low-change,close-trend,close-change,volume-trend,volume-change,percent_b,macd,macd_signal,macd_hist,adx,ema,rsi
2023-12-04 11:23:00,187.71,187.96,187.71,187.95,74071,1,0.17,1,0.3,1,0.19,1,0.3,1,9061.0,1.02,-0.02,-0.05,0.03,17.33,187.79,58.25
2023-12-04 11:24:00,187.95,187.99,187.89,187.89,128987,1,0.3,1,0.28,1,0.33,1,0.24,0,65653.0,0.84,-0.01,-0.04,0.04,17.74,187.81,54.63
2023-12-04 11:25:00,187.89,187.92,187.82,187.86,62990,1,0.24,1,0.17,1,0.18,1,0.13,0,-1057.0,0.78,-0.00,-0.03,0.03,17.37,187.82,53.02
2023-12-04 11:26:00,187.87,187.94,187.86,187.94,63480,1,0.14,1,0.08,1,0.16,1,0.14,1,-154587.0,0.91,0.01,-0.03,0.03,17.23,187.85,56.90
2023-12-04 11:27:00,187.95,188.04,187.94,188.04,87510,1,0.15,1,0.19,1,0.2,1,0.22,1,-118585.0,1.01,0.03,-0.02,0.04,17.75,187.88,61.16
2023-12-04 11:28:00,188.04,188.08,187.99,188.02,181949,1,0.22,1,0.26,1,0.23,1,0.22,0,120679.0,0.92,0.04,-0.00,0.04,18.54,187.91,60.15
2023-12-04 11:29:00,188.01,188.01,187.93,187.97,72933,1,0.21,1,0.13,1,0.13,1,0.17,0,-14200.0,0.81,0.04,0.00,0.04,18.65,187.92,56.78
2023-12-04 11:30:00,187.96,188.03,187.88,188.01,90192,1,0.16,1,0.17,1,0.12,1,0.19,1,-80344.0,0.85,0.05,0.01,0.03,18.21,187.94,59.00
2023-12-04 11:31:00,188.01,188.09,187.95,188.04,75158,1,0.19,1,0.27,1,0.24,1,0.28,1,-54988.0,0.87,0.05,0.02,0.03,18.27,187.96,60.47
2023-12-04 11:32:00,188.05,188.06,188.00,188.00,42053,1,0.29,1,0.3,1,0.3,1,0.29,0,-18516.0,0.78,0.06,0.03,0.03,18.33,187.97,57.37
2023-12-04 11:33:00,188.00,188.04,187.98,188.03,61368,1,0.29,1,0.08,1,0.27,1,0.08,0,-12703.0,0.81,0.06,0.03,0.02,18.15,187.98,58.86
2023-12-04 11:34:00,188.04,188.07,187.96,187.97,54149,1,0.09,1,0.08,1,0.07,1,0.08,1,-74838.0,0.66,0.05,0.04,0.02,18.23,187.98,54.38
2023-12-04 11:35:00,187.96,187.96,187.85,187.89,74470,1,0.07,1,0.04,1,0.03,1,0.03,1,11480.0,0.46,0.04,0.04,0.01,17.07,187.96,49.07
2023-12-04 11:36:00,187.88,187.96,187.84,187.94,57508,1,0.01,1,0.02,0,-0.02,0,0.0,0,-5972.0,0.57,0.04,0.04,0.00,15.87,187.96,52.22
2023-12-04 11:37:00,187.93,188.03,187.93,188.01,74006,0,-0.02,0,-0.01,0,-0.01,0,-0.03,0,-13504.0,0.72,0.04,0.04,0.00,15.36,187.97,56.28
2023-12-04 11:38:00,188.01,188.06,187.96,188.04,72172,0,-0.03,0,-0.02,0,-0.03,1,0.02,1,-109777.0,0.77,0.05,0.04,0.00,15.16,187.98,57.94
2023-12-04 11:39:00,188.03,188.03,187.98,188.02,31606,1,0.02,1,0.02,1,0.05,1,0.05,0,-41327.0,0.70,0.05,0.04,0.00,14.98,187.99,56.40
2023-12-04 11:40:00,188.02,188.05,187.99,188.01,42377,1,0.06,1,0.02,1,0.11,0,0.0,0,-47815.0,0.65,0.05,0.04,0.00,15.06,187.99,55.61
2023-12-04 11:41:00,188.00,188.02,187.86,187.88,95006,0,-0.01,0,-0.07,0,-0.09,0,-0.16,1,19848.0,0.25,0.03,0.04,-0.01,14.33,187.97,46.49
2023-12-04 11:42:00,187.87,187.94,187.85,187.92,45991,0,-0.18,0,-0.12,0,-0.15,0,-0.08,1,3938.0,0.27,0.03,0.04,-0.01,13.76,187.96,49.25
2023-12-04 11:43:00,187.91,187.99,187.90,187.99,40955,0,-0.09,0,-0.05,0,-0.08,0,-0.04,0,-20413.0,0.57,0.03,0.04,-0.01,12.89,187.97,53.73
2023-12-04 11:44:00,187.98,188.00,187.88,187.89,47328,0,-0.06,0,-0.07,0,-0.08,0,-0.08,0,-6821.0,0.14,0.02,0.03,-0.01,12.10,187.95,47.30
2023-12-04 11:45:00,187.90,188.01,187.90,187.98,58068,0,-0.06,1,0.05,1,0.05,1,0.09,0,-16402.0,0.50,0.02,0.03,-0.01,11.26,187.96,52.78
2023-12-04 11:46:00,187.98,188.06,187.98,188.06,61011,1,0.1,1,0.1,1,0.14,1,0.12,1,3503.0,0.85,0.03,0.03,-0.00,11.01,187.98,57.06
2023-12-04 11:47:00,188.07,188.20,188.05,188.16,91085,1,0.14,1,0.17,1,0.12,1,0.15,1,17079.0,1.14,0.04,0.03,0.01,12.03,188.01,61.73
2023-12-04 11:48:00,188.17,188.21,188.12,188.13,74323,1,0.16,1,0.15,1,0.16,1,0.09,1,2151.0,0.97,0.05,0.04,0.01,13.09,188.04,59.82
2023-12-04 11:49:00,188.14,188.17,188.08,188.12,47055,1,0.11,1,0.14,1,0.1,1,0.1,1,15449.0,0.88,0.05,0.04,0.01,13.51,188.05,58.91
2023-12-04 11:50:00,188.12,188.23,188.12,188.19,46471,1,0.1,1,0.18,1,0.13,1,0.18,1,4094.0,1.01,0.06,0.04,0.02,14.40,188.08,62.39
2023-12-04 11:51:00,188.19,188.23,188.18,188.23,58826,1,0.19,1,0.21,1,0.32,1,0.35,0,-36180.0,1.02,0.07,0.05,0.02,15.24,188.11,63.93
2023-12-04 11:52:00,188.22,188.24,188.19,188.19,64926,1,0.35,1,0.3,1,0.34,1,0.27,1,18935.0,0.88,0.07,0.05,0.02,16.10,188.13,61.11
2023-12-04 11:53:00,188.18,188.24,188.17,188.21,61634,1,0.27,1,0.25,1,0.27,1,0.22,1,20679.0,0.87,0.08,0.06,0.02,16.61,188.14,61.89
2023-12-04 11:54:00,188.22,188.22,188.07,188.07,68398,1,0.24,1,0.22,1,0.19,1,0.18,1,21070.0,0.57,0.07,0.06,0.01,15.67,188.13,52.17
2023-12-04 11:55:00,188.07,188.15,188.07,188.12,46332,1,0.17,1,0.14,1,0.17,1,0.14,0,-11736.0,0.64,0.06,0.06,0.00,14.80,188.13,54.54
2023-12-04 11:56:00,188.12,188.19,188.10,188.15,81986,1,0.14,1,0.13,1,0.12,1,0.09,1,20975.0,0.71,0.06,0.06,0.00,14.47,188.13,56.83
2023-12-04 11:57:00,188.16,188.33,188.11,188.32,95110,1,0.09,1,0.13,1,0.06,1,0.16,1,4025.0,1.00,0.07,0.06,0.01,15.46,188.17,64.56
2023-12-04 11:58:00,188.31,188.37,188.31,188.35,86104,1,0.14,1,0.16,1,0.19,1,0.22,1,11781.0,0.99,0.08,0.07,0.02,16.69,188.20,65.99
2023-12-04 11:59:00,188.37,188.42,188.34,188.36,87686,1,0.23,1,0.25,1,0.26,1,0.24,1,40631.0,0.94,0.09,0.07,0.02,18.19,188.24,66.41
2023-12-04 12:00:00,188.37,188.41,188.23,188.29,124862,1,0.25,1,0.18,1,0.11,1,0.1,0,78391.0,0.77,0.09,0.07,0.02,18.11,188.25,60.41
2023-12-04 12:01:00,188.28,188.30,188.22,188.29,54985,1,0.09,1,0.07,1,0.04,1,0.06,0,-3841.0,0.76,0.09,0.08,0.01,17.93,188.25,60.66
2023-12-04 12:02:00,188.29,188.32,188.25,188.25,44389,1,0.07,1,0.08,1,0.06,1,0.06,0,-20537.0,0.67,0.08,0.08,0.01,17.97,188.25,57.48
2023-12-04 12:03:00,188.26,188.35,188.23,188.34,55072,1,0.08,1,0.11,1,0.06,1,0.13,0,-6562.0,0.82,0.09,0.08,0.01,18.24,188.27,62.28
2023-12-04 12:04:00,188.35,188.45,188.34,188.37,134983,1,0.13,1,0.23,1,0.27,1,0.3,0,66585.0,0.87,0.09,0.08,0.01,19.26,188.29,63.75
2023-12-04 12:05:00,188.38,188.38,188.28,188.34,37631,1,0.31,1,0.23,1,0.21,1,0.22,0,-8701.0,0.79,0.09,0.08,0.01,19.39,188.30,61.10
2023-12-04 12:06:00,188.34,188.43,188.32,188.32,97816,1,0.22,1,0.24,1,0.22,1,0.17,1,15830.0,0.72,0.09,0.08,0.00,19.96,188.30,59.55
2023-12-04 12:07:00,188.33,188.33,188.26,188.30,41435,1,0.17,0,0.0,1,0.15,0,-0.02,0,-53675.0,0.65,0.08,0.08,-0.00,19.75,188.30,57.72
2023-12-04 12:08:00,188.31,188.39,188.30,188.34,49288,0,0.0,1,0.02,0,-0.01,0,-0.01,0,-36816.0,0.73,0.08,0.08,-0.00,20.07,188.31,60.23
2023-12-04 12:09:00,188.34,188.34,188.20,188.21,46417,0,-0.03,0,-0.08,0,-0.14,0,-0.15,0,-41269.0,0.35,0.07,0.08,-0.01,19.23,188.29,49.84
2023-12-04 12:10:00,188.20,188.30,188.20,188.24,56545,0,-0.17,0,-0.11,0,-0.03,0,-0.05,1,-68317.0,0.44,0.06,0.07,-0.02,18.45,188.28,52.23
2023-12-04 12:11:00,188.25,188.31,188.22,188.29,39689,0,-0.03,1,0.01,0,0.0,0,0.0,0,-15296.0,0.57,0.05,0.07,-0.02,17.86,188.28,55.30
2023-12-04 12:12:00,188.30,188.40,188.29,188.35,39922,1,0.01,1,0.08,1,0.04,1,0.1,0,-4467.0,0.71,0.06,0.07,-0.01,18.07,188.30,58.55
2023-12-04 12:13:00,188.35,188.41,188.34,188.40,46636,1,0.09,1,0.06,1,0.11,1,0.06,0,-8436.0,0.84,0.06,0.07,-0.01,18.39,188.32,61.66
2023-12-04 12:14:00,188.40,188.45,188.37,188.44,62517,1,0.05,0,0.0,1,0.03,1,0.07,1,-72466.0,0.95,0.07,0.07,0.00,19.01,188.34,63.79
2023-12-04 12:15:00,188.44,188.50,188.42,188.49,74797,1,0.06,1,0.12,1,0.14,1,0.15,1,37166.0,1.07,0.07,0.07,0.01,19.97,188.37,66.30
2023-12-04 12:16:00,188.49,188.57,188.45,188.48,83593,1,0.15,1,0.14,1,0.13,1,0.16,0,-14223.0,1.00,0.08,0.07,0.01,21.35,188.39,65.33
2023-12-04 12:17:00,188.48,188.49,188.39,188.40,33028,1,0.15,1,0.16,1,0.13,1,0.1,0,-8407.0,0.70,0.08,0.07,0.00,21.76,188.39,57.96
2023-12-04 12:18:00,188.40,188.40,188.32,188.32,52468,1,0.09,1,0.01,1,0.02,0,-0.02,1,3180.0,0.43,0.07,0.07,-0.00,21.27,188.38,51.76
2023-12-04 12:19:00,188.33,188.34,188.26,188.26,44577,0,-0.01,0,0.0,1,0.06,1,0.05,0,-1840.0,0.24,0.05,0.07,-0.01,20.15,188.36,47.53
2023-12-04 12:20:00,188.27,188.28,188.21,188.23,54758,1,0.07,0,-0.02,1,0.01,0,-0.01,0,-1787.0,0.17,0.04,0.06,-0.02,18.84,188.33,45.56
2023-12-04 12:21:00,188.24,188.27,188.20,188.21,74901,0,-0.01,0,-0.04,0,-0.02,0,-0.08,1,35212.0,0.14,0.03,0.05,-0.03,17.71,188.31,44.32
2023-12-04 12:22:00,188.21,188.26,188.19,188.26,43434,0,-0.09,0,-0.14,0,-0.1,0,-0.09,1,3512.0,0.27,0.02,0.05,-0.03,16.76,188.30,47.88
2023-12-04 12:23:00,188.24,188.34,188.23,188.31,79968,0,-0.11,0,-0.07,0,-0.11,0,-0.09,1,33332.0,0.44,0.02,0.04,-0.02,16.07,188.30,52.03
2023-12-04 12:24:00,188.30,188.30,188.21,188.23,51618,0,-0.1,0,-0.15,0,-0.16,0,-0.21,0,-10899.0,0.21,0.01,0.04,-0.02,15.19,188.28,45.94
2023-12-04 12:25:00,188.23,188.31,188.23,188.29,45736,0,-0.21,0,-0.19,0,-0.19,0,-0.2,0,-29061.0,0.40,0.01,0.03,-0.02,14.43,188.28,50.36
2023-12-04 12:26:00,188.29,188.45,188.29,188.45,85705,0,-0.2,0,-0.12,0,-0.16,0,-0.03,1,2112.0,0.86,0.02,0.03,-0.01,15.07,188.32,60.03
2023-12-04 12:27:00,188.46,188.57,188.46,188.54,121444,0,-0.02,1,0.08,1,0.07,1,0.14,0,88416.0,1.01,0.04,0.03,0.01,16.48,188.36,64.13
2023-12-04 12:28:00,188.53,188.56,188.48,188.49,71296,1,0.13,1,0.16,1,0.16,1,0.17,1,18828.0,0.85,0.05,0.03,0.01,17.79,188.39,60.41
2023-12-04 12:29:00,188.48,188.48,188.43,188.45,30561,1,0.15,1,0.14,1,0.17,1,0.19,0,-14016.0,0.74,0.05,0.04,0.01,18.33,188.40,57.84
2023-12-04 12:30:00,188.46,188.48,188.42,188.47,36169,1,0.19,1,0.2,1,0.21,1,0.24,0,-18589.0,0.75,0.05,0.04,0.01,18.71,188.41,58.68
2023-12-04 12:31:00,188.47,188.50,188.45,188.48,24646,1,0.23,1,0.23,1,0.25,1,0.27,0,-50255.0,0.75,0.05,0.04,0.01,19.22,188.43,59.23
2023-12-04 12:32:00,188.49,188.59,188.49,188.58,61303,1,0.28,1,0.33,1,0.3,1,0.32,1,17869.0,0.92,0.06,0.05,0.02,20.39,188.46,64.37
2023-12-04 12:33:00,188.57,188.62,188.55,188.60,73258,1,0.33,1,0.28,1,0.32,1,0.29,0,-6710.0,0.91,0.07,0.05,0.02,21.68,188.49,65.31
2023-12-04 12:34:00,188.62,188.67,188.59,188.60,92830,1,0.32,1,0.37,1,0.38,1,0.37,1,41212.0,0.87,0.08,0.06,0.02,23.20,188.51,65.31
2023-12-04 12:35:00,188.60,188.64,188.58,188.63,35245,1,0.37,1,0.33,1,0.35,1,0.34,0,-10491.0,0.89,0.08,0.06,0.02,24.46,188.53,66.84
2023-12-04 12:36:00,188.63,188.65,188.54,188.54,49994,1,0.34,1,0.2,1,0.25,1,0.09,0,-35711.0,0.72,0.08,0.07,0.01,25.00,188.54,58.63
2023-12-04 12:37:00,188.54,188.57,188.50,188.51,35730,1,0.08,0,0.0,1,0.04,0,-0.03,1,-85714.0,0.66,0.07,0.07,0.01,24.89,188.53,56.01
2023-12-04 12:38:00,188.52,188.59,188.52,188.56,45068,0,-0.01,1,0.03,1,0.04,1,0.07,0,-26228.0,0.72,0.07,0.07,0.00,24.96,188.54,59.15
2023-12-04 12:39:00,188.57,188.65,188.56,188.64,34274,1,0.09,1,0.17,1,0.13,1,0.19,1,3713.0,0.83,0.08,0.07,0.01,25.58,188.56,63.61
2023-12-04 12:40:00,188.64,188.66,188.61,188.66,40736,1,0.18,1,0.18,1,0.19,1,0.19,1,4567.0,0.83,0.08,0.07,0.01,26.20,188.58,64.62
2023-12-04 12:41:00,188.65,188.72,188.65,188.69,48611,1,0.18,1,0.22,1,0.2,1,0.21,1,23965.0,0.86,0.09,0.08,0.01,27.24,188.60,66.11
2023-12-04 12:42:00,188.69,188.73,188.65,188.70,83391,1,0.2,1,0.14,1,0.16,1,0.12,1,22088.0,0.84,0.09,0.08,0.01,28.29,188.62,66.48
2023-12-04 12:43:00,188.69,188.74,188.66,188.68,62452,1,0.12,1,0.12,1,0.11,1,0.08,0,-10806.0,0.79,0.09,0.08,0.01,29.33,188.63,64.85
2023-12-04 12:44:00,188.69,188.70,188.65,188.66,42929,1,0.07,1,0.03,1,0.06,1,0.06,0,-49901.0,0.75,0.09,0.08,0.01,30.10,188.64,62.61
2023-12-04 12:45:00,188.66,188.68,188.65,188.68,43590,1,0.06,1,0.04,1,0.07,1,0.05,1,8345.0,0.80,0.09,0.08,0.00,30.82,188.65,63.94
2023-12-04 12:46:00,188.68,188.72,188.65,188.71,52085,1,0.05,1,0.07,1,0.11,1,0.17,1,2091.0,0.85,0.09,0.08,0.00,31.85,188.66,65.65
2023-12-04 12:47:00,188.71,188.72,188.63,188.65,36749,1,0.17,1,0.15,1,0.13,1,0.14,1,1019.0,0.66,0.08,0.08,-0.00,32.37,188.66,59.11
2023-12-04 12:48:00,188.65,188.68,188.61,188.63,47198,1,0.13,1,0.09,1,0.09,1,0.07,1,2130.0,0.58,0.07,0.08,-0.01,32.41,188.65,56.97
2023-12-04 12:49:00,188.62,188.66,188.59,188.61,28388,1,0.05,1,0.01,1,0.03,0,-0.03,0,-5886.0,0.49,0.07,0.08,-0.01,32.06,188.64,54.80
2023-12-04 12:50:00,188.60,188.61,188.57,188.57,37542,0,-0.04,0,-0.05,0,-0.04,0,-0.09,0,-3194.0,0.30,0.06,0.07,-0.02,31.17,188.63,50.64
2023-12-04 12:51:00,188.57,188.65,188.54,188.63,59971,0,-0.08,0,-0.07,0,-0.11,0,-0.06,1,11360.0,0.52,0.05,0.07,-0.02,30.91,188.63,56.02
2023-12-04 12:52:00,188.63,188.65,188.59,188.63,21009,0,-0.06,0,-0.08,0,-0.06,0,-0.07,0,-62382.0,0.51,0.05,0.07,-0.02,30.68,188.63,56.12
2023-12-04 12:53:00,188.63,188.71,188.63,188.68,47343,0,-0.06,0,-0.03,0,-0.03,0,0.0,0,-15109.0,0.73,0.05,0.06,-0.01,31.20,188.64,60.22
2023-12-04 12:54:00,188.67,188.70,188.60,188.61,40207,0,-0.02,0,0.0,0,-0.05,0,-0.05,0,-2722.0,0.39,0.04,0.06,-0.01,31.03,188.63,52.74
2023-12-04 12:55:00,188.61,188.71,188.60,188.67,33444,0,-0.05,1,0.03,0,-0.05,0,-0.01,0,-10146.0,0.67,0.04,0.06,-0.01,30.99,188.64,57.59
2023-12-04 12:56:00,188.68,188.70,188.64,188.67,26600,0,0.0,0,-0.02,0,-0.01,0,-0.04,0,-25485.0,0.65,0.04,0.05,-0.01,30.95,188.65,57.59
2023-12-04 12:57:00,188.67,188.77,188.66,188.68,76337,0,-0.04,1,0.05,1,0.03,1,0.03,1,39588.0,0.72,0.04,0.05,-0.01,31.71,188.65,58.84
2023-12-04 12:58:00,188.68,188.73,188.68,188.71,33805,1,0.03,1,0.05,1,0.07,1,0.08,0,-13393.0,0.87,0.05,0.05,-0.00,32.42,188.67,60.92
2023-12-04 12:59:00,188.71,188.72,188.66,188.67,20961,1,0.09,1,0.06,1,0.07,1,0.06,0,-7427.0,0.58,0.04,0.05,-0.01,32.76,188.67,56.05
2023-12-04 13:00:00,188.67,188.68,188.62,188.62,47238,1,0.07,1,0.07,1,0.05,1,0.05,1,9696.0,0.25,0.04,0.05,-0.01,32.04,188.66,50.74
2023-12-04 13:01:00,188.62,188.65,188.60,188.64,38004,1,0.05,0,0.0,1,0.06,1,0.01,0,-21967.0,0.39,0.03,0.04,-0.01,30.82,188.65,52.62
2023-12-04 13:02:00,188.65,188.66,188.59,188.64,54658,1,0.02,1,0.01,0,0.0,1,0.01,1,33649.0,0.41,0.03,0.04,-0.01,29.69,188.65,52.62
2023-12-04 13:03:00,188.64,188.65,188.57,188.59,28376,1,0.01,0,-0.06,0,-0.06,0,-0.09,0,-18967.0,0.07,0.02,0.04,-0.01,28.27,188.64,46.65
2023-12-04 13:04:00,188.58,188.62,188.58,188.59,33809,0,-0.09,0,-0.08,0,-0.02,0,-0.02,0,-6398.0,0.15,0.02,0.03,-0.02,26.95,188.63,47.24
2023-12-04 13:05:00,188.59,188.60,188.56,188.59,27613,0,-0.02,0,-0.11,0,-0.04,0,-0.08,0,-5831.0,0.16,0.01,0.03,-0.02,25.26,188.62,46.69
2023-12-04 13:06:00,188.59,188.65,188.57,188.65,77991,0,-0.09,0,-0.05,0,-0.07,0,-0.02,1,51391.0,0.56,0.01,0.03,-0.01,24.73,188.62,53.68
2023-12-04 13:07:00,188.64,188.66,188.55,188.59,71198,0,-0.03,0,-0.11,0,-0.11,0,-0.09,0,-5139.0,0.19,0.01,0.02,-0.01,23.77,188.62,47.03
